total_freight_value,total_payment,payment_installments,total_price
28.98,141.97,2.0,112.99
34.15,63.15,1.0,29.0
16.81,136.8,6.0,119.99
24.03,199.07,4.0,175.04
15.34,50.24,1.0,34.9
17.77,87.67,8.0,69.9
18.05,127.95,1.0,109.9
29.82,52.84,1.0,128.7
13.86,133.35,6.0,119.49
15.1,59.59,5.0,44.49
14.45,218.45,10.0,204.0
77.16,630.32,3.0,238.0
98.32,234.22,4.0,135.9
18.3,46.2,1.0,27.9
15.1,30.09,1.0,14.99
69.44,458.48,7.0,159.8
38.65,437.65,8.0,399.0
15.1,65.0,1.0,49.9
18.56,158.55,1.0,139.99
70.47,527.58,1.0,193.32
15.1,31.1,3.0,16.0
8.72,68.62,1.0,59.9
40.37,189.37,2.0,149.0
54.96,909.52,1.0,399.8
12.48,26.98,1.0,14.5
56.04,1592.64,1.0,209.4
7.87,50.87,1.0,43.0
12.79,42.78,4.0,29.99
97.1,5210.5,1.0,945.0
30.34,220.28,3.0,79.8
22.2,92.1,2.0,69.9
19.66,274.65,1.0,254.99
19.48,1026.48,10.0,1007.0
57.92,108.86,1.0,159.8
14.43,114.33,1.0,99.9
29.16,614.32,8.0,278.0
17.26,77.16,1.0,59.9
8.41,173.41,1.0,165.0
18.54,148.64,2.0,55.78
22.85,52.75,1.0,29.9
14.98,389.92,1.0,179.98
38.64,237.24,5.0,79.98
8.58,197.58,1.0,189.0
12.0,83.99,2.0,71.99
15.59,135.49,1.0,119.9
14.15,364.05,5.0,349.9
7.39,27.29,2.0,19.9
16.64,161.54,1.0,144.9
34.32,184.22,10.0,149.9
9.66,129.66,2.0,120.0
61.32,241.25,1.0,179.93
7.65,62.65,6.0,55.0
15.7,85.6,4.0,69.9
16.79,41.78,4.0,24.99
19.46,289.45,6.0,269.99
18.38,485.38,1.0,467.0
9.2,188.2,10.0,179.0
17.21,127.21,2.0,110.0
65.48,811.9499999999999,3.0,96.91
11.74,46.64,1.0,34.9
38.38,616.76,1.0,270.0
13.1,102.59,1.0,89.49
16.96,126.18,1.0,109.22
20.94,270.94,5.0,250.0
15.1,65.09,1.0,49.99
54.2,283.2,5.0,229.0
14.1,35.0,1.0,20.9
14.66,64.15,1.0,49.49
27.59,242.59,1.0,215.0
17.8,96.8,3.0,79.0
14.87,174.77,1.0,159.9
11.85,31.75,1.0,19.9
14.49,103.49,1.0,89.0
7.78,50.78,1.0,43.0
15.64,606.46,10.0,590.82
41.39,241.39,10.0,200.0
19.59,76.58,1.0,56.99
20.73,370.72,7.0,349.99
17.82,167.76,2.0,149.94
19.56,104.46,1.0,84.9
16.05,56.04,5.0,39.99
15.1,45.09,1.0,29.99
17.67,77.56,1.0,59.89
8.15,66.05,1.0,57.9
28.2,59.0,1.0,89.8
18.31,98.21,1.0,79.9
15.12,67.76,6.0,52.64
28.05,277.95,1.0,249.9
48.33,477.09,1.0,110.7
16.81,166.71,3.0,149.9
14.58,74.48,3.0,59.9
19.32,64.32,1.0,45.0
34.15,54.05,1.0,19.9
18.29,88.19,1.0,69.9
9.34,59.33,1.0,49.99
13.33,108.33,2.0,95.0
14.31,97.21,1.0,82.9
114.66,1731.6,3.0,173.94
10.96,60.95,6.0,49.99
7.78,40.42,2.0,32.64
37.35,131.35,1.0,94.0
14.1,64.1,3.0,50.0
12.69,62.69,5.0,50.0
19.66,79.56,1.0,59.9
36.01,134.01,3.0,98.0
17.99,77.89,4.0,59.9
12.4,112.3,1.0,99.9
15.1,35.0,1.0,19.9
12.75,109.75,1.0,97.0
17.22,156.22,1.0,139.0
11.85,49.85,4.0,38.0
87.58,1125.58,4.0,1038.0
14.66,144.56,4.0,129.9
18.99,177.99,8.0,159.0
10.96,56.86,1.0,45.9
17.67,77.57,3.0,59.9
9.27,45.76,1.0,36.49
17.67,77.16,7.0,59.49
22.11,48.11,1.0,26.0
18.83,116.33,11.0,97.5
14.58,73.58,2.0,59.0
25.84,164.84,2.0,139.0
9.34,79.24,3.0,69.9
18.22,156.22,1.0,138.0
8.29,27.79,1.0,19.5
18.65,96.55,1.0,77.9
39.99,138.99,4.0,99.0
15.3,94.3,3.0,79.0
17.44,187.34,1.0,169.9
20.92,140.82,1.0,119.9
11.85,44.35,1.0,32.5
11.73,71.63,1.0,59.9
65.34,644.34,1.0,579.0
7.87,24.77,1.0,16.9
7.71,37.61,1.0,29.9
15.93,85.83,1.0,69.9
10.02,137.29,1.0,127.27
15.65,53.64,5.0,37.99
17.66,76.65,1.0,58.99
13.57,92.57,4.0,79.0
18.48,72.03,1.0,53.55
35.48,79.72,5.0,44.24
18.02,127.92,1.0,109.9
23.91,277.82,9.0,115.0
28.82,637.64,1.0,290.0
20.05,100.04,5.0,79.99
7.88,97.87,9.0,89.99
38.4,68.3,1.0,29.9
17.44,204.48,1.0,84.8
17.42,87.01,3.0,69.59
15.29,42.29,1.0,27.0
12.84,37.79,1.0,24.95
18.7,78.44,6.0,59.74
15.24,35.19,1.0,19.95
14.51,144.5,3.0,129.99
18.54,185.48,8.0,166.94
36.12,532.24,5.0,230.0
52.8,563.4000000000001,2.0,135.0
16.25,86.15,6.0,69.9
23.14,103.04,4.0,79.9
31.71,183.42,1.0,60.0
22.06,60.95,1.0,38.89
13.09,308.79,1.0,295.7
26.86,289.72,4.0,118.0
114.42,814.42,10.0,700.0
14.1,37.0,3.0,22.9
16.66,75.65,1.0,58.99
16.85,266.75,4.0,249.9
16.79,40.79,2.0,24.0
15.5,122.5,2.0,107.0
8.46,108.45,1.0,99.99
13.67,123.57,1.0,109.9
12.46,117.36,2.0,104.9
14.0,153.9,4.0,139.9
24.57,289.57,2.0,265.0
19.28,188.28,1.0,169.0
19.99,90.99,3.0,71.0
23.82,118.82,1.0,95.0
30.2,34.1,1.0,38.0
63.33,813.33,10.0,750.0
27.14,179.04,2.0,151.9
14.11,35.01,1.0,20.9
9.28,59.18,4.0,49.9
51.36,174.35,1.0,122.99
14.1,30.1,1.0,16.0
7.78,37.78,1.0,30.0
11.85,24.35,2.0,12.5
15.1,45.0,1.0,29.9
18.15,257.15,10.0,239.0
27.75,94.74,1.0,66.99
43.22,726.4,8.0,319.98
11.3,50.9,4.0,39.6
16.05,60.05,1.0,44.0
19.07,188.97,1.0,169.9
18.61,91.11,4.0,72.5
13.96,142.96,3.0,129.0
20.4,279.4,5.0,259.0
11.4,380.4,5.0,369.0
17.36,176.36,3.0,159.0
28.79,77.79,3.0,49.0
18.66,98.56,9.0,79.9
12.79,27.19,1.0,14.4
15.1,47.6,1.0,32.5
30.88,381.36,1.0,159.8
27.38,255.56,1.0,100.4
156.74,1482.2,10.0,1325.46
9.12,119.02,2.0,109.9
23.16,253.06,1.0,229.9
19.66,79.56,2.0,59.9
15.1,29.0,1.0,13.9
13.17,118.17,1.0,105.0
20.0,125.0,3.0,105.0
16.11,61.01,3.0,44.9
16.18,221.18,3.0,205.0
15.79,57.29,3.0,41.5
30.28,98.28,2.0,68.0
18.31,48.21,1.0,29.9
16.32,50.7,2.0,34.38
30.56,360.72,1.0,149.8
16.79,61.69,3.0,44.9
15.96,1314.86,1.0,1298.9
9.66,129.66,1.0,120.0
17.44,142.44,1.0,125.0
19.15,168.8,2.0,149.65
18.66,498.66,10.0,480.0
16.42,236.32,1.0,219.9
16.79,42.69,1.0,25.9
9.06,132.05,1.0,122.99
8.72,28.62,1.0,19.9
15.79,55.69,4.0,39.9
30.11,153.1,1.0,122.99
14.24,84.14,1.0,69.9
16.84,74.64,1.0,57.8
15.11,130.01,6.0,114.9
8.96,38.95,3.0,29.99
14.45,134.45,10.0,120.0
14.41,814.4,8.0,799.99
15.29,157.29,1.0,142.0
18.13,217.13,1.0,199.0
8.72,61.71,2.0,52.99
25.74,324.74,6.0,299.0
13.31,142.06,1.0,128.75
41.53,1490.53,1.0,1449.0
34.8,198.2,4.0,163.4
14.78,95.34,1.0,32.89
12.05,90.05,1.0,78.0
19.18,89.17,4.0,69.99
15.1,53.0,5.0,37.9
17.09,286.09,4.0,269.0
18.23,67.23,1.0,49.0
23.79,82.69,3.0,58.9
10.83,64.62,3.0,53.79
19.53,99.43,8.0,79.9
192.48,571.48,1.0,379.0
16.11,45.11,4.0,29.0
15.41,95.4,3.0,79.99
9.51,108.51,1.0,99.0
22.99,81.89,1.0,58.9
23.4,90.04,7.0,66.64
15.31,95.31,4.0,80.0
13.56,193.46,1.0,179.9
21.31,157.21,3.0,135.9
15.58,134.48,2.0,118.9
32.88,178.74,1.0,26.700000000000003
12.6,51.54,2.0,38.94
16.74,156.73,1.0,139.99
17.78,38.68,3.0,20.9
13.92,93.82,1.0,79.9
27.35,177.25,2.0,149.9
8.58,197.58,1.0,189.0
32.26,782.26,10.0,750.0
7.78,42.68,1.0,34.9
16.78,180.77,10.0,163.99
11.89,51.88,2.0,39.99
14.68,144.58,1.0,129.9
7.78,26.77,2.0,18.99
12.51,67.41,5.0,54.9
108.36,774.1800000000001,1.0,149.7
15.18,69.08,6.0,53.9
13.37,52.37,1.0,39.0
23.05,90.05,1.0,67.0
14.1,46.0,2.0,31.9
19.41,82.91,1.0,63.5
18.31,78.21,3.0,59.9
20.14,149.14,3.0,129.0
7.78,92.43,3.0,84.65
9.26,58.16,1.0,48.9
9.34,31.84,1.0,22.5
17.62,71.02,1.0,53.4
14.91,284.81,1.0,269.9
26.26,166.16,3.0,139.9
15.17,75.16,1.0,59.99
11.85,51.75,2.0,39.9
13.97,69.87,1.0,55.9
9.55,43.55,1.0,34.0
144.86,434.76,1.0,289.9
19.8,54.64,1.0,34.84
22.38,242.37,4.0,219.99
8.28,108.17,1.0,99.89
11.85,31.75,3.0,19.9
33.2,118.36,1.0,25.98
124.59,1075.77,5.0,234.0
24.96,344.86,3.0,319.9
24.38,444.76,3.0,198.0
65.01,675.01,3.0,610.0
20.93,269.93,6.0,249.0
16.6,66.6,1.0,50.0
14.14,174.13,2.0,159.99
15.72,154.72,1.0,139.0
18.01,127.04,6.0,109.03
11.85,31.75,1.0,19.9
18.37,88.37,1.0,70.0
21.56,89.56,1.0,68.0
13.71,112.61,1.0,98.9
44.55,144.45,2.0,99.9
18.59,88.49,3.0,69.9
35.63,165.53,1.0,129.9
28.2,58.2,1.0,88.2
17.63,42.62,1.0,24.99
14.74,64.64,1.0,49.9
17.6,67.5,1.0,49.9
54.900000000000006,1513.53,1.0,449.61
9.34,44.34,1.0,35.0
51.09,136.08,2.0,84.99
9.09,33.99,1.0,24.9
61.15,186.05,1.0,124.9
9.51,108.51,1.0,99.0
22.05,566.05,10.0,544.0
13.65,103.55,1.0,89.9
17.63,47.62,4.0,29.99
7.94,50.44,1.0,42.5
17.67,77.57,1.0,59.9
35.41,265.31,2.0,229.9
37.79,194.79,4.0,157.0
9.63,135.62,2.0,125.99
136.19,636.18,6.0,499.99
21.13,171.03,1.0,149.9
18.15,147.15,2.0,129.0
57.44,167.34,1.0,109.9
25.63,75.63,1.0,50.0
18.03,128.83,1.0,110.8
21.5,171.49,1.0,149.99
19.0,148.0,2.0,129.0
7.39,47.36,1.0,39.97
7.78,31.77,1.0,23.99
11.85,31.75,1.0,19.9
14.91,284.81,3.0,269.9
15.79,114.79,1.0,99.0
18.23,43.23,1.0,25.0
13.64,102.64,1.0,89.0
31.94,241.93,4.0,209.99
7.78,36.78,1.0,29.0
16.32,96.22,1.0,79.9
24.08,355.76,4.0,153.8
62.04,244.04,4.0,59.98
15.04,220.04,6.0,205.0
12.72,67.11,5.0,54.39
14.62,79.62,1.0,65.0
11.1,81.0,6.0,69.9
7.87,19.42,1.0,11.55
15.8,165.8,1.0,150.0
29.19,142.19,1.0,113.0
34.84,203.84,10.0,169.0
35.21,120.11,8.0,84.9
7.39,20.29,1.0,12.9
25.38,60.37,1.0,34.99
7.39,38.29,1.0,30.9
10.96,50.86,2.0,39.9
13.54,73.53,1.0,59.99
75.99,154.99,1.0,79.0
23.53,158.53,7.0,135.0
64.26,184.26,2.0,120.0
11.85,24.75,1.0,12.9
243.77,82.73,1.0,1328.1
26.09,254.09,10.0,228.0
13.76,110.16,1.0,96.4
61.12,331.01,2.0,269.89
21.19,121.09,2.0,99.9
19.59,68.59,3.0,49.0
18.92,257.92,2.0,239.0
18.24,113.14,4.0,94.9
15.1,50.8,1.0,35.7
7.78,37.77,1.0,29.99
18.38,58.37,1.0,39.99
25.58,215.16,1.0,82.0
8.72,28.62,1.0,19.9
20.97,89.97,1.0,69.0
15.44,55.43,1.0,39.99
15.38,105.28,5.0,89.9
25.61,135.51,3.0,109.9
14.1,59.1,1.0,45.0
45.7,167.4,8.0,38.0
7.78,13.78,1.0,6.0
36.46,272.52,2.0,99.8
62.8,202.7,10.0,139.9
34.15,84.05,1.0,49.9
57.42,378.61,3.0,699.8
14.15,71.14,7.0,56.99
31.16,84.58,1.0,138.0
19.59,29.58,1.0,9.99
13.92,93.91,2.0,79.99
20.1,150.0,2.0,129.9
9.58,119.48,5.0,109.9
17.91,112.81,2.0,94.9
12.79,42.69,2.0,29.9
34.97,221.96,3.0,186.99
26.74,253.08,2.0,99.8
9.09,57.99,1.0,48.9
40.56,350.73,1.0,76.35
17.67,77.57,1.0,59.9
17.54,117.53,2.0,99.99
23.07,62.07,1.0,39.0
17.67,77.57,1.0,59.9
14.8,84.79,4.0,69.99
18.71,85.21,1.0,66.5
57.45,196.45,2.0,139.0
30.27,229.22,2.0,198.95
79.47,278.47,8.0,199.0
18.23,47.23,1.0,29.0
7.39,22.29,2.0,14.9
7.61,57.6,1.0,49.99
14.52,51.52,1.0,37.0
27.64,330.88,3.0,137.8
20.19,120.09,1.0,99.9
15.38,105.18,1.0,89.8
11.92,71.91,1.0,59.99
44.41,104.4,10.0,59.99
140.04,3328.0,1.0,691.96
26.78,626.68,10.0,599.9
50.87,72.87,1.0,22.0
15.52,125.42,5.0,109.9
20.04,534.69,10.0,514.65
12.68,74.57,1.0,61.89
19.04,68.04,1.0,49.0
11.8,96.7,3.0,84.9
7.78,76.78,1.0,69.0
21.22,81.12,1.0,59.9
18.72,107.72,3.0,89.0
19.93,117.83,1.0,97.9
19.39,204.29,2.0,184.9
15.73,155.73,1.0,140.0
13.64,48.54,1.0,34.9
19.15,84.05,5.0,64.9
8.29,42.14,1.0,33.85
20.15,115.05,2.0,94.9
9.26,84.16,4.0,74.9
18.86,126.85,1.0,107.99
7.6,56.6,1.0,49.0
8.11,130.21,2.0,122.1
12.81,66.31,2.0,53.5
19.4,205.3,3.0,185.9
7.78,35.77,1.0,27.99
90.1,127.92,1.0,549.5
17.64,286.64,6.0,269.0
13.77,74.67,1.0,60.9
124.89,1124.87,6.0,999.98
75.94,154.96,1.0,233.98
15.7,85.6,3.0,69.9
12.62,172.52,1.0,159.9
8.3,157.3,5.0,149.0
10.35,122.35,10.0,112.0
12.69,62.59,1.0,49.9
15.1,59.0,2.0,43.9
8.19,118.18,1.0,109.99
13.1,88.09,8.0,74.99
33.58,146.76,3.0,39.8
29.0,1038.9,6.0,1009.9
18.08,90.98,4.0,72.9
19.53,99.43,5.0,79.9
16.11,55.11,5.0,39.0
27.22,394.04,10.0,169.8
28.2,176.36,1.0,59.98
18.39,91.39,1.0,73.0
63.78,563.77,10.0,499.99
15.65,34.64,1.0,18.99
29.29,156.19,1.0,126.9
16.95,116.94,2.0,99.99
13.98,253.98,1.0,240.0
17.98,76.88,1.0,58.9
16.08,206.08,6.0,190.0
34.06,404.12,1.0,168.0
15.17,140.05,1.0,124.88
47.4,261.6,6.0,18.0
14.93,183.93,4.0,169.0
45.78,581.68,8.0,535.9
11.85,53.15,1.0,41.3
7.71,37.61,1.0,29.9
15.09,204.08,5.0,188.99
17.84,97.83,1.0,79.99
32.7,101.34,1.0,169.98
14.52,34.51,1.0,19.99
27.29,166.29,2.0,139.0
21.63,196.63,4.0,175.0
37.37,307.27,1.0,269.9
16.84,264.84,3.0,248.0
23.73,193.72,2.0,169.99
22.17,262.16,5.0,239.99
12.7,64.3,2.0,51.6
16.22,146.12,1.0,129.9
25.63,45.62,4.0,19.99
15.1,33.0,2.0,17.9
23.7,59.5,2.0,35.8
47.84,813.48,8.0,358.9
14.6,134.5,1.0,119.9
13.73,212.73,1.0,199.0
8.03,118.35,1.0,110.32
127.64,352.72,7.0,577.8
55.42,305.41,10.0,249.99
66.16,528.32,5.0,198.0
82.33,259.27,3.0,176.94
13.44,62.44,1.0,49.0
13.25,128.25,2.0,115.0
147.18,353.58,2.0,559.98
16.54,141.08,1.0,54.0
7.51,42.5,1.0,34.99
15.66,145.46,1.0,129.8
15.16,72.86,2.0,57.7
49.7,429.7,1.0,380.0
71.75,291.74,1.0,219.99
21.15,51.05,1.0,29.9
18.61,248.61,6.0,230.0
75.8,351.2,3.0,99.8
18.23,58.22,1.0,39.99
15.1,30.0,1.0,14.9
14.13,159.03,3.0,144.9
21.24,141.23,3.0,119.99
14.73,94.63,4.0,79.9
22.38,87.28,1.0,64.9
13.73,166.63,4.0,152.9
18.54,203.14,7.0,184.6
30.46,176.92,1.0,58.0
23.75,283.65,1.0,259.9
7.95,106.95,1.0,99.0
14.1,49.0,1.0,34.9
10.96,43.26,4.0,32.3
18.75,111.74,5.0,92.99
17.67,77.57,2.0,59.9
14.52,44.42,1.0,29.9
23.14,103.13,3.0,79.99
13.92,81.82,3.0,67.9
13.81,122.81,2.0,109.0
38.96,198.9,4.0,159.94
35.45,614.45,8.0,579.0
36.91,428.78,6.0,391.87
0.0,99.9,4.0,99.9
12.98,57.98,1.0,45.0
34.2,353.1,1.0,672.0
24.95,456.95,10.0,432.0
8.3,157.3,4.0,149.0
43.06,291.9,1.0,102.89
43.12,368.2,8.0,140.98
16.82,186.82,1.0,170.0
18.16,427.16,3.0,409.0
40.32,320.64,1.0,120.0
31.92,199.76,1.0,167.84
58.0,229.8,5.0,171.8
11.83,101.73,1.0,89.9
21.74,120.74,1.0,99.0
19.42,84.42,3.0,65.0
15.79,48.69,1.0,32.9
19.25,258.25,8.0,239.0
13.71,32.46,1.0,18.75
27.98,206.98,4.0,179.0
14.63,60.6,1.0,45.97
30.3,72.14,1.0,113.98
87.63,1306.8000000000002,6.0,347.97
15.78,364.78,3.0,349.0
17.99,76.98,2.0,58.99
54.26,708.12,6.0,299.8
21.07,104.37,7.0,83.3
16.49,121.39,3.0,104.9
23.7,99.36,1.0,25.98
17.76,28.78,1.0,39.8
42.76,85.66,2.0,42.9
17.97,120.47,10.0,102.5
7.42,87.32,2.0,79.9
15.23,65.13,3.0,49.9
31.45,1391.35,8.0,1359.9
35.2,230.0,2.0,79.8
58.0,2846.07,1.0,890.6999999999999
17.06,47.96,1.0,30.9
16.47,126.37,1.0,109.9
18.02,127.92,10.0,109.9
20.77,168.77,1.0,148.0
15.1,32.0,1.0,16.9
45.99,144.99,2.0,99.0
11.85,46.84,1.0,34.99
22.33,111.33,10.0,89.0
18.23,40.22,2.0,21.99
12.87,73.59,3.0,60.72
13.37,55.27,1.0,41.9
96.28,475.68,4.0,379.4
15.1,35.0,2.0,19.9
62.33,106.33,5.0,44.0
25.44,82.44,1.0,57.0
16.98,1538.4,3.0,239.4
13.21,92.21,1.0,79.0
43.49,142.49,1.0,99.0
12.03,112.02,1.0,99.99
11.53,140.53,10.0,129.0
8.27,53.27,2.0,45.0
26.15,225.15,1.0,199.0
16.81,156.8,1.0,139.99
24.12,162.35,10.0,138.23
16.44,131.44,1.0,115.0
11.73,76.73,6.0,65.0
71.13,191.13,3.0,120.0
23.38,143.38,2.0,120.0
18.44,67.44,5.0,49.0
28.2,252.4,1.0,98.0
12.65,111.55,2.0,98.9
17.08,136.08,3.0,119.0
8.72,58.62,1.0,49.9
12.97,56.97,2.0,44.0
8.95,36.94,1.0,27.99
15.1,59.1,3.0,44.0
16.74,94.74,2.0,78.0
20.89,348.89,7.0,328.0
241.4,4207.0,10.0,600.0
8.17,138.16,1.0,129.99
19.25,259.6,4.0,240.35
13.47,23.84,1.0,10.37
17.97,236.97,1.0,219.0
7.95,37.85,1.0,29.9
15.1,35.0,1.0,19.9
28.9,469.4,5.0,205.8
15.1,31.27,3.0,16.17
15.21,67.21,3.0,52.0
28.89,98.79,5.0,69.9
12.84,37.83,1.0,24.99
18.21,108.2,1.0,89.99
18.31,48.3,1.0,29.99
9.55,69.45,1.0,59.9
16.32,120.22,10.0,103.9
15.68,82.68,7.0,67.0
21.18,76.17,3.0,54.99
40.17,120.15,4.0,79.98
20.66,108.16,5.0,87.5
7.39,27.79,1.0,20.4
15.22,82.92,8.0,67.7
34.43,124.33,10.0,89.9
15.59,85.49,1.0,69.9
22.48,132.38,4.0,109.9
16.81,96.71,2.0,79.9
16.61,108.6,3.0,91.99
20.15,150.15,6.0,130.0
13.95,98.85,9.0,84.9
49.38,290.36,3.0,95.8
17.16,217.06,1.0,199.9
23.88,168.78,10.0,144.9
52.48,101.88,2.0,49.4
12.89,211.89,10.0,199.0
19.85,185.85,8.0,166.0
17.06,51.96,1.0,34.9
16.96,331.96,3.0,315.0
13.44,72.99,2.0,59.55
17.87,216.87,4.0,199.0
15.55,80.45,1.0,64.9
14.06,163.06,8.0,149.0
8.27,42.27,1.0,34.0
14.1,37.09,1.0,22.99
17.92,67.82,2.0,49.9
25.68,253.68,8.0,228.0
14.85,174.84,4.0,159.99
18.23,31.53,1.0,13.3
8.4,51.3,1.0,42.9
11.89,66.89,6.0,55.0
16.79,61.79,2.0,45.0
16.48,346.38,5.0,329.9
13.91,91.91,6.0,78.0
18.53,122.43,1.0,103.9
19.59,59.59,2.0,40.0
14.13,73.03,2.0,58.9
18.24,70.14,1.0,51.9
23.7,107.0,1.0,29.8
14.92,146.44,1.0,58.3
22.78,92.68,1.0,69.9
99.65,188.64,4.0,88.99
18.07,117.07,1.0,99.0
15.85,255.85,10.0,240.0
16.31,94.25,1.0,77.94
7.78,29.78,1.0,22.0
16.71,296.81,8.0,280.1
18.18,117.98,5.0,99.8
18.18,73.08,1.0,54.9
10.07,340.07,1.0,330.0
16.11,52.01,1.0,35.9
17.68,137.58,3.0,119.9
21.15,71.05,1.0,49.9
11.73,70.73,3.0,59.0
41.64,371.54,10.0,329.9
25.47,115.37,1.0,89.9
14.32,153.82,2.0,139.5
8.88,18.45,1.0,9.57
17.54,416.54,2.0,399.0
13.84,82.84,1.0,69.0
36.36,184.36,6.0,148.0
36.46,144.92,1.0,36.0
21.59,178.59,1.0,157.0
30.0,114.0,1.0,198.0
22.11,47.1,4.0,24.99
15.35,100.34,2.0,84.99
10.12,350.02,3.0,339.9
11.45,72.35,7.0,60.9
18.47,103.47,1.0,85.0
42.81,445.22,3.0,179.8
12.99,105.99,1.0,93.0
12.79,61.79,1.0,49.0
17.92,52.82,1.0,34.9
19.16,169.98,1.0,150.82
16.44,113.43,1.0,96.99
16.37,246.36,10.0,229.99
7.78,43.68,1.0,35.9
38.02,197.02,4.0,159.0
12.79,57.78,1.0,44.99
15.34,100.24,2.0,84.9
36.04,165.94,2.0,129.9
19.75,99.75,4.0,80.0
63.95,1319.75,3.0,200.0
41.28,320.28,1.0,279.0
9.48,104.48,2.0,95.0
39.06,457.72,10.0,189.8
25.69,594.69,10.0,569.0
13.77,55.77,1.0,42.0
18.72,110.82,1.0,92.1
17.7,82.6,1.0,64.9
18.29,76.28,1.0,57.99
17.76,199.12,2.0,81.8
33.08,149.68,1.0,116.6
14.52,35.42,1.0,20.9
82.04,1026.28,8.0,431.1
15.11,61.01,1.0,45.9
20.21,159.21,3.0,139.0
16.07,69.97,1.0,53.9
74.51,1635.51,10.0,1561.0
13.83,213.73,7.0,199.9
13.77,218.77,10.0,205.0
18.37,178.27,6.0,159.9
17.78,66.68,2.0,48.9
23.34,699.12,2.0,209.7
12.48,32.38,1.0,19.9
7.39,35.29,1.0,27.9
11.72,170.72,1.0,159.0
7.74,30.06,1.0,22.32
28.0,177.49,1.0,149.49
17.58,113.48,5.0,95.9
28.95,107.95,3.0,79.0
12.69,62.59,1.0,49.9
22.62,152.52,6.0,129.9
36.24,1496.48,10.0,712.0
17.45,161.86,1.0,144.41
18.16,148.15,1.0,129.99
15.1,40.09,1.0,24.99
23.36,93.36,9.0,70.0
15.1,40.1,2.0,25.0
14.61,77.51,1.0,62.9
25.58,107.12,1.0,27.98
11.92,71.82,1.0,59.9
32.22,264.32,2.0,99.94
7.78,19.77,1.0,11.99
12.25,119.25,1.0,107.0
18.72,138.72,2.0,120.0
40.17,776.34,3.0,348.0
22.71,735.2,8.0,344.89
35.98,129.98,1.0,94.0
36.43,146.33,1.0,109.9
8.88,78.78,3.0,69.9
15.14,69.14,3.0,54.0
13.92,141.92,1.0,128.0
15.1,28.75,1.0,13.65
23.06,92.06,2.0,69.0
19.33,169.23,3.0,149.9
32.22,264.04,1.0,99.8
17.95,72.85,3.0,54.9
32.23,161.23,1.0,129.0
21.19,133.52,4.0,112.33
13.08,82.98,1.0,69.9
14.58,84.48,8.0,69.9
8.65,207.65,10.0,199.0
19.01,124.01,4.0,105.0
16.0,195.0,9.0,179.0
12.79,47.78,1.0,34.99
26.93,262.83,3.0,235.9
19.5,191.4,1.0,171.9
14.1,54.0,1.0,39.9
15.82,154.82,10.0,139.0
27.25,127.15,1.0,99.9
22.44,307.43,6.0,284.99
7.59,54.58,1.0,46.99
16.15,71.75,1.0,55.6
39.72,1638.72,7.0,1599.0
12.69,28.29,2.0,15.6
12.43,87.43,1.0,75.0
8.27,33.17,1.0,24.9
43.5,143.5,9.0,100.0
15.1,28.0,1.0,12.9
12.48,194.48,1.0,182.0
11.85,14.84,1.0,2.99
14.21,80.11,8.0,65.9
15.15,72.14,1.0,56.99
17.75,89.75,4.0,72.0
28.89,98.79,1.0,69.9
77.62,706.84,1.0,275.8
30.3,288.56,3.0,113.98
13.35,123.34,1.0,109.99
23.24,117.74,8.0,94.5
8.72,27.71,1.0,18.99
174.95,1023.95,8.0,849.0
45.69,166.59,2.0,120.9
19.32,39.22,1.0,19.9
40.82,159.82,1.0,119.0
8.72,43.71,4.0,34.99
18.01,243.01,5.0,225.0
30.76,210.74,7.0,179.98
17.8,96.8,1.0,79.0
13.72,65.71,6.0,51.99
16.71,82.7,1.0,65.99
13.08,82.98,1.0,69.9
31.42,324.8,1.0,130.98
15.38,105.37,1.0,89.99
18.23,36.23,1.0,18.0
17.54,416.54,10.0,399.0
21.85,221.84,8.0,199.99
51.57000000000001,447.21,1.0,97.5
19.64,84.14,1.0,64.5
13.28,133.18,1.0,119.9
14.91,200.91,1.0,186.0
14.3,92.3,4.0,78.0
19.66,79.56,3.0,59.9
17.21,126.71,3.0,109.5
22.07,73.97,7.0,51.9
17.19,57.18,5.0,39.99
19.27,217.27,2.0,198.0
11.74,50.74,5.0,39.0
12.4,112.3,10.0,99.9
14.12,171.02,2.0,156.9
18.37,178.27,6.0,159.9
9.44,98.62,2.0,89.18
42.38,90.28,9.0,47.9
23.38,143.38,1.0,120.0
63.45,173.44,3.0,109.99
24.71,159.42,5.0,55.0
58.78,558.77,2.0,499.99
18.23,66.23,2.0,48.0
8.29,58.19,1.0,49.9
12.04,132.03,5.0,119.99
7.85,92.75,2.0,84.9
26.27,155.27,7.0,129.0
14.1,54.0,4.0,39.9
8.09,128.08,5.0,119.99
22.2,182.1,8.0,159.9
56.84,192.12,10.0,135.28
15.1,28.0,1.0,12.9
43.17,201.07,5.0,157.9
13.62,85.62,2.0,72.0
50.76,426.88,1.0,55.96
8.37,97.37,1.0,89.0
29.42,174.91,9.0,145.49
16.7,121.7,5.0,105.0
15.1,37.0,1.0,21.9
8.88,36.78,1.0,27.9
17.35,147.35,2.0,130.0
39.32,89.32,1.0,50.0
62.44,172.44,8.0,110.0
9.94,84.83,2.0,74.89
12.05,132.05,1.0,120.0
12.79,62.78,1.0,49.99
15.23,40.13,2.0,24.9
25.28,342.16,4.0,145.8
