total_freight_value,total_payment,payment_installments,total_price
19.63,209.53,4.0,189.9
16.78,92.77,1.0,75.99
13.37,53.27,1.0,39.9
20.03,139.88,3.0,119.85
14.29,60.19,1.0,45.9
16.91,187.41,1.0,170.5
13.55,310.28,2.0,279.9
31.17,221.07,4.0,189.9
14.48,70.38,1.0,55.9
24.55,84.54,4.0,59.99
18.26,162.75,2.0,144.49
32.02,131.02,2.0,99.0
23.48,206.92,2.0,79.98
15.1,30.0,1.0,14.9
15.4,93.4,2.0,78.0
15.79,47.69,1.0,31.9
15.52,125.42,5.0,109.9
8.55,64.45,1.0,55.9
23.01,122.01,1.0,99.0
16.11,62.01,2.0,45.9
10.96,30.29,1.0,19.33
15.23,64.23,1.0,49.0
25.11,95.1,1.0,69.99
30.2,136.0,1.0,37.8
15.79,55.69,1.0,39.9
7.39,42.29,1.0,34.9
12.19,153.09,3.0,140.9
15.42,199.41,2.0,183.99
16.88,176.88,1.0,160.0
33.35,162.35,6.0,129.0
13.34,121.34,3.0,108.0
15.49,204.49,1.0,189.0
16.11,61.01,1.0,44.9
17.63,37.62,1.0,19.99
17.18,146.18,1.0,129.0
10.96,30.95,3.0,19.99
16.82,186.82,4.0,170.0
16.54,169.04,3.0,67.98
35.47,234.47,8.0,199.0
8.27,35.17,1.0,26.9
20.73,79.73,1.0,59.0
16.11,46.01,4.0,29.9
18.69,102.49,4.0,83.8
11.98,71.88,7.0,59.9
16.23,176.88,2.0,160.65
17.16,147.16,3.0,130.0
15.1,28.09,2.0,12.99
18.23,62.22,1.0,43.99
18.88,251.88,1.0,233.0
13.47,42.37,1.0,28.9
20.0,109.0,5.0,89.0
18.36,176.56,6.0,158.2
25.33,95.23,1.0,69.9
18.94,138.84,4.0,119.9
16.88,106.78,1.0,89.9
15.1,45.0,1.0,29.9
9.12,309.11,6.0,279.9
16.79,31.69,3.0,14.9
13.71,59.71,2.0,46.0
15.1,39.09,1.0,23.99
39.18,213.33,2.0,173.67
17.99,78.08,7.0,60.09
14.76,159.75,1.0,144.99
25.39,83.38,1.0,57.99
16.48,165.48,1.0,149.0
20.08,105.08,1.0,85.0
30.46,180.88,1.0,59.98
16.34,145.34,1.0,129.0
21.16,129.15,1.0,107.99
13.41,132.41,5.0,119.0
7.78,42.68,1.0,34.9
17.35,147.25,2.0,129.9
33.2,226.0,1.0,79.8
13.26,98.26,1.0,85.0
21.43,156.33,6.0,134.9
7.71,37.61,1.0,29.9
27.08,56.98,1.0,29.9
11.85,53.35,1.0,41.5
16.32,45.32,1.0,29.0
13.56,91.19,4.0,77.63
16.16,73.15,1.0,56.99
22.55,111.55,1.0,89.0
17.68,96.67,1.0,78.99
7.78,35.68,1.0,27.9
38.04,107.94,2.0,69.9
23.0,82.9,2.0,59.9
17.93,65.13,6.0,47.2
16.3,93.19,2.0,76.89
39.18,190.37,1.0,149.99
15.1,45.09,1.0,29.99
21.87,218.87,2.0,197.0
11.88,81.78,1.0,69.9
9.09,33.99,2.0,24.9
23.7,167.36,2.0,59.98
34.15,50.05,5.0,15.9
17.93,115.4,1.0,97.47
22.3,300.56,8.0,127.98
17.76,90.75,3.0,72.99
9.34,25.33,2.0,15.99
22.46,164.92,1.0,60.0
12.48,42.38,1.0,29.9
15.66,145.56,2.0,129.9
17.8,96.8,1.0,79.0
14.78,266.58,2.0,251.8
12.86,72.76,1.0,59.9
15.23,29.22,2.0,13.99
8.27,153.27,1.0,145.0
12.04,132.03,2.0,119.99
25.38,250.36,1.0,99.8
15.74,203.48,2.0,86.0
25.63,65.53,2.0,39.9
14.18,134.18,5.0,120.0
14.1,42.09,1.0,27.99
0.0,195.0,4.0,195.0
26.74,209.08,2.0,77.8
14.52,25.51,1.0,10.99
15.38,105.28,8.0,89.9
11.86,29.35,1.0,17.49
7.78,31.77,1.0,23.99
25.69,142.69,1.0,117.0
34.47,264.37,4.0,229.9
16.11,65.01,2.0,48.9
17.06,35.06,1.0,18.0
35.74,95.64,2.0,59.9
21.31,281.3,3.0,259.99
8.72,42.8,1.0,34.08
16.94,153.84,1.0,59.98
30.32,296.64,1.0,118.0
38.64,237.24,5.0,79.98
15.54,126.44,1.0,110.9
12.82,67.81,3.0,54.99
19.74,97.74,4.0,78.0
13.37,223.36,5.0,209.99
7.78,24.75,1.0,16.97
15.23,33.13,1.0,17.9
7.78,37.78,1.0,30.0
13.37,63.27,3.0,49.9
16.41,48.41,1.0,32.0
14.68,87.68,2.0,73.0
8.11,28.41,1.0,20.3
20.84,33.34,3.0,12.5
34.45,54.35,1.0,19.9
21.73,198.53,2.0,176.8
13.08,82.98,3.0,69.9
16.79,41.79,2.0,25.0
11.98,80.97,1.0,68.99
19.53,68.43,1.0,48.9
15.57,132.57,6.0,117.0
14.68,67.58,4.0,52.9
15.65,125.65,3.0,110.0
31.0,80.9,1.0,49.9
14.1,42.03,1.0,27.93
7.78,14.08,1.0,6.3
27.51,197.5,8.0,169.99
17.63,42.62,1.0,24.99
22.97,77.97,2.0,55.0
15.27,90.17,3.0,74.9
15.1,55.1,2.0,40.0
35.06,215.06,4.0,180.0
8.93,247.93,5.0,239.0
16.86,103.86,4.0,87.0
7.78,27.68,1.0,19.9
28.41,310.28,5.0,129.8
14.78,93.16,1.0,31.8
15.77,95.67,1.0,79.9
30.21,226.02,1.0,82.8
18.0,45.97,1.0,27.97
18.31,48.21,1.0,29.9
17.44,66.48,1.0,15.8
13.65,103.64,2.0,89.99
15.1,65.09,1.0,49.99
15.24,83.24,1.0,68.0
30.34,300.28,1.0,119.8
15.1,34.59,1.0,19.49
32.32,292.6,1.0,113.98
12.52,68.42,2.0,55.9
15.16,74.16,1.0,59.0
7.39,35.39,1.0,28.0
16.11,56.01,1.0,39.9
18.23,43.22,1.0,24.99
22.4,121.1,3.0,98.7
14.1,42.09,1.0,27.99
11.87,64.87,2.0,53.0
11.85,45.45,1.0,33.6
16.11,46.01,1.0,29.9
17.74,87.64,1.0,69.9
13.01,62.91,1.0,49.9
34.2,154.19,4.0,119.99
19.32,67.22,1.0,47.9
11.8,69.7,2.0,57.9
27.86,226.86,4.0,199.0
7.78,26.77,2.0,18.99
9.64,127.54,5.0,117.9
17.26,162.25,1.0,144.99
10.4,237.4,6.0,227.0
9.09,33.99,1.0,24.9
22.28,72.18,1.0,49.9
9.27,37.02,1.0,27.75
17.73,86.93,3.0,69.2
15.24,85.24,7.0,70.0
16.28,109.28,1.0,93.0
16.39,106.29,3.0,89.9
0.0,115.0,1.0,115.0
19.54,69.54,1.0,50.0
15.18,75.17,3.0,59.99
26.44,126.43,1.0,99.99
7.71,37.61,1.0,29.9
12.79,27.69,1.0,14.9
26.93,262.83,1.0,235.9
15.1,44.1,1.0,29.0
8.72,38.72,1.0,30.0
20.89,90.79,1.0,69.9
16.54,66.44,6.0,49.9
19.37,84.36,1.0,64.99
15.54,110.44,1.0,94.9
14.52,214.52,2.0,200.0
7.39,21.04,1.0,13.65
17.6,55.1,1.0,37.5
18.16,148.15,5.0,129.99
16.86,266.76,8.0,249.9
12.79,62.74,1.0,49.95
17.51,267.41,5.0,249.9
18.02,127.92,6.0,109.9
28.11,86.61,1.0,58.5
15.1,55.09,5.0,39.99
11.99,48.89,1.0,36.9
7.78,21.77,2.0,13.99
14.59,85.58,4.0,70.99
15.1,64.0,1.0,48.9
9.94,57.43,1.0,47.49
35.26,150.48,4.0,39.98
14.58,135.58,1.0,121.0
15.1,44.1,4.0,29.0
32.36,304.32,1.0,119.8
15.67,310.28,1.0,279.9
32.72,162.24,1.0,48.4
23.14,103.04,8.0,79.9
15.23,65.22,2.0,49.99
27.32,80.22,1.0,52.9
17.97,120.87,6.0,102.9
14.16,72.96,5.0,58.8
32.34,300.68,5.0,118.0
16.07,69.97,1.0,53.9
14.16,72.16,1.0,58.0
18.72,310.28,1.0,139.98
12.79,20.78,1.0,7.99
14.1,54.0,1.0,39.9
7.61,57.51,1.0,49.9
15.17,75.07,1.0,59.9
16.81,69.8,1.0,52.99
18.66,73.56,1.0,54.9
11.5,41.5,4.0,30.0
22.06,71.96,1.0,49.9
15.1,34.0,1.0,18.9
15.1,47.0,1.0,31.9
17.29,165.29,3.0,148.0
11.88,81.78,8.0,69.9
15.1,45.09,2.0,29.99
16.88,176.78,1.0,159.9
15.31,95.31,4.0,80.0
24.15,133.95,1.0,109.8
23.7,147.36,3.0,49.98
25.38,55.28,1.0,29.9
25.5,287.0,2.0,118.0
16.15,71.75,1.0,55.6
29.04,150.88,1.0,46.4
11.85,31.75,3.0,19.9
12.79,34.69,1.0,21.9
32.44,74.44,1.0,42.0
30.19,243.98,4.0,91.8
8.88,76.87,1.0,67.99
8.32,159.14,5.0,150.82
17.6,59.6,2.0,42.0
8.03,118.35,1.0,110.32
17.14,116.84,3.0,99.7
17.8,96.88,3.0,79.08
16.11,62.01,2.0,45.9
8.88,68.87,1.0,59.99
12.08,111.08,6.0,99.0
9.67,117.27,8.0,107.6
26.96,86.95,2.0,59.99
15.56,113.08,1.0,40.98
13.44,73.34,1.0,59.9
18.23,58.13,1.0,39.9
8.11,62.01,1.0,53.9
15.68,148.28,5.0,132.6
17.19,310.28,2.0,279.9
20.51,209.51,2.0,189.0
16.99,192.49,4.0,175.5
11.85,61.85,1.0,50.0
10.96,50.86,1.0,39.9
16.11,66.1,6.0,49.99
15.24,85.14,1.0,69.9
33.86,278.86,1.0,245.0
18.23,58.22,1.0,39.99
18.74,141.04,5.0,122.3
11.39,121.39,3.0,110.0
18.12,138.12,1.0,120.0
18.54,123.54,2.0,105.0
14.1,67.0,1.0,52.9
19.98,310.28,8.0,279.9
18.91,134.81,1.0,115.9
19.75,99.74,1.0,79.99
12.49,82.39,2.0,69.9
17.92,112.92,2.0,95.0
15.1,28.75,1.0,13.65
10.96,43.86,1.0,32.9
17.31,310.28,1.0,279.9
19.28,219.27,7.0,199.99
22.66,192.56,8.0,169.9
12.48,44.38,1.0,31.9
11.77,51.67,2.0,39.9
15.11,32.1,1.0,16.99
18.23,43.22,2.0,24.99
18.57,117.57,1.0,99.0
16.58,268.76,1.0,117.8
13.53,153.43,1.0,139.9
12.52,181.52,1.0,169.0
14.25,85.75,4.0,71.5
18.93,117.93,3.0,99.0
10.21,274.71,8.0,264.5
17.67,77.57,2.0,59.9
18.0,87.9,2.0,69.9
22.63,122.53,2.0,99.9
15.61,138.6,7.0,122.99
14.52,38.42,3.0,23.9
11.78,120.68,6.0,108.9
7.39,21.38,1.0,13.99
18.06,133.06,4.0,115.0
16.48,245.48,2.0,229.0
39.18,192.07,1.0,149.0
27.07,137.06,3.0,109.99
30.84,261.64,2.0,99.98
7.78,27.68,2.0,19.9
18.51,77.51,2.0,59.0
17.67,77.57,1.0,59.9
25.63,45.53,2.0,19.9
16.79,66.69,1.0,49.9
12.13,102.03,1.0,89.9
23.6,128.5,3.0,104.9
15.23,65.13,1.0,49.9
15.87,126.19,3.0,110.32
15.44,64.44,1.0,49.0
15.3,75.29,1.0,59.99
13.93,143.83,2.0,129.9
16.28,235.28,2.0,219.0
12.79,28.69,1.0,15.9
12.48,45.38,2.0,32.9
10.96,35.86,1.0,24.9
28.2,176.36,3.0,59.98
8.72,89.21,1.0,80.49
11.75,171.75,2.0,160.0
27.26,310.26,3.0,279.9
22.03,191.93,3.0,169.9
7.39,21.89,1.0,14.5
7.39,21.38,1.0,13.99
18.54,123.04,2.0,42.98
8.03,118.35,5.0,110.32
7.54,47.53,1.0,39.99
32.71,272.71,5.0,240.0
16.29,236.29,4.0,220.0
22.0,263.1,3.0,241.1
16.11,55.11,1.0,39.0
12.86,72.76,2.0,59.9
15.11,45.01,1.0,29.9
17.63,59.53,1.0,41.9
13.47,57.46,1.0,43.99
18.23,30.48,1.0,12.25
19.32,53.82,1.0,34.5
31.12,122.2,4.0,29.98
34.46,133.46,1.0,99.0
27.99,175.99,5.0,148.0
13.08,88.08,2.0,75.0
7.51,42.5,1.0,34.99
35.55,205.56,3.0,32.97
25.58,138.76,1.0,43.8
9.72,147.72,1.0,138.0
26.43,66.23,1.0,39.8
7.78,56.78,1.0,49.0
16.09,208.09,2.0,192.0
35.78,101.77,2.0,65.99
23.69,135.94,5.0,44.28
13.77,152.77,3.0,139.0
7.49,96.49,4.0,89.0
15.57,275.34,3.0,259.77
30.2,195.6,2.0,67.6
15.46,195.36,1.0,179.9
17.6,207.5,2.0,189.9
13.61,98.51,3.0,84.9
15.16,74.16,1.0,59.0
15.65,44.65,1.0,29.0
28.3,284.56,3.0,113.98
18.87,129.19,1.0,110.32
15.1,31.09,1.0,15.99
12.47,36.42,1.0,23.95
32.22,232.44,6.0,84.0
7.7,127.69,1.0,119.99
23.08,62.98,6.0,39.9
17.63,34.53,1.0,16.9
7.39,20.29,1.0,12.9
23.7,95.0,1.0,23.8
34.15,65.64,1.0,31.49
16.11,65.01,2.0,48.9
36.46,200.04,1.0,63.56
7.78,57.68,3.0,49.9
13.92,193.82,2.0,179.9
12.52,181.52,2.0,169.0
7.88,96.66,4.0,88.78
20.09,105.8,3.0,85.71
14.43,114.42,1.0,99.99
29.1,159.06,1.0,129.96
16.39,125.29,2.0,108.9
16.28,216.18,2.0,199.9
14.78,89.16,1.0,29.8
7.39,20.29,1.0,12.9
39.18,152.7,5.0,109.9
14.91,244.81,2.0,229.9
35.66,201.64,3.0,165.98
18.04,188.08,1.0,76.0
18.28,44.28,1.0,26.0
18.33,50.73,1.0,32.4
19.82,87.81,1.0,67.99
16.68,78.48,7.0,61.8
37.97,156.87,7.0,118.9
17.6,45.5,4.0,27.9
9.06,132.05,5.0,122.99
11.76,90.76,1.0,79.0
37.19,77.09,1.0,39.9
8.72,38.71,1.0,29.99
12.79,48.79,3.0,36.0
13.02,63.77,6.0,50.75
8.88,46.78,2.0,37.9
14.3,117.2,2.0,102.9
16.33,106.23,3.0,89.9
14.08,262.08,3.0,248.0
16.5,214.5,2.0,198.0
15.79,47.69,4.0,31.9
15.11,59.9,1.0,44.79
16.11,46.01,1.0,29.9
15.23,55.13,1.0,39.9
12.91,47.91,2.0,35.0
15.6,137.6,3.0,122.0
8.72,53.72,1.0,45.0
12.48,31.38,1.0,18.9
30.3,140.3,7.0,110.0
15.1,28.0,1.0,12.9
11.85,40.85,4.0,29.0
25.72,167.4,1.0,57.98
12.06,91.55,1.0,79.49
17.44,130.48,6.0,47.8
7.78,21.77,2.0,13.99
18.92,135.82,5.0,116.9
12.48,41.93,1.0,29.45
19.66,159.65,3.0,139.99
15.29,155.29,2.0,140.0
14.23,83.23,3.0,69.0
18.66,167.66,2.0,149.0
19.23,64.22,1.0,44.99
15.24,85.14,1.0,69.9
10.96,32.96,1.0,22.0
17.88,107.78,3.0,89.9
9.09,35.99,1.0,26.9
8.73,89.73,1.0,81.0
39.18,55.31,1.0,12.93
15.34,99.69,2.0,84.35
34.32,214.32,6.0,180.0
27.9,146.9,5.0,119.0
17.3,97.2,6.0,79.9
14.57,71.56,1.0,56.99
17.6,67.5,6.0,49.9
26.89,71.79,1.0,44.9
14.23,83.22,8.0,68.99
18.46,125.4,2.0,106.94
14.54,127.53,5.0,112.99
25.63,39.61,3.0,13.98
23.08,63.08,3.0,40.0
17.97,169.87,3.0,151.9
11.73,169.73,1.0,158.0
20.99,155.99,4.0,135.0
15.3,44.2,1.0,28.9
12.62,82.62,1.0,70.0
13.71,61.61,1.0,47.9
17.86,167.86,2.0,150.0
33.99,97.98,4.0,63.99
32.1,139.8,1.0,37.8
7.78,76.78,3.0,69.0
15.53,125.52,1.0,109.99
14.11,58.61,1.0,44.5
33.09,146.09,1.0,113.0
15.04,150.04,2.0,135.0
16.79,66.69,3.0,49.9
23.7,163.0,1.0,57.8
38.52,281.04,1.0,102.0
24.84,48.74,4.0,23.9
18.26,163.25,1.0,144.99
15.18,160.18,2.0,145.0
13.07,72.07,1.0,59.0
7.78,16.78,1.0,9.0
15.24,85.14,8.0,69.9
12.69,41.69,2.0,29.0
26.27,155.27,7.0,129.0
25.01,194.91,2.0,169.9
16.39,125.39,3.0,109.0
16.32,46.02,1.0,29.7
22.06,61.56,1.0,39.5
13.62,85.62,2.0,72.0
9.94,74.43,2.0,64.49
11.83,101.73,1.0,89.9
35.96,154.96,3.0,119.0
13.37,63.17,1.0,49.8
8.29,43.28,1.0,34.99
13.63,100.62,1.0,86.99
8.72,21.71,1.0,12.99
18.23,48.22,1.0,29.99
13.31,181.21,2.0,167.9
7.94,161.34,8.0,153.4
31.85,90.75,1.0,58.9
14.88,179.78,2.0,164.9
32.22,242.12,5.0,209.9
11.86,61.76,5.0,49.9
14.52,39.42,1.0,24.9
11.85,36.75,1.0,24.9
10.96,27.86,2.0,16.9
15.1,28.75,1.0,13.65
8.27,41.17,1.0,32.9
7.78,22.68,1.0,14.9
15.49,120.39,3.0,104.9
36.18,186.18,3.0,150.0
23.42,143.27,2.0,119.85
16.79,28.69,1.0,11.9
9.47,58.37,1.0,48.9
16.74,86.1,3.0,69.36
26.88,293.36,1.0,119.8
25.63,67.53,3.0,41.9
27.75,94.74,2.0,66.99
11.73,71.63,5.0,59.9
11.85,35.85,3.0,24.0
14.06,174.05,1.0,159.99
18.33,93.32,4.0,74.99
22.51,86.51,1.0,64.0
29.02,118.02,3.0,89.0
13.47,32.37,1.0,18.9
23.54,128.84,5.0,105.3
8.72,46.71,1.0,37.99
15.11,60.01,1.0,44.9
16.18,76.08,5.0,59.9
21.43,56.43,3.0,35.0
11.85,41.84,4.0,29.99
14.38,104.37,1.0,89.99
9.24,79.24,1.0,70.0
8.72,36.65,3.0,27.93
18.02,186.04,1.0,75.0
20.79,249.79,1.0,229.0
27.59,242.59,5.0,215.0
17.47,125.37,6.0,107.9
33.0,262.99,4.0,229.99
7.94,65.06,1.0,57.12
17.46,53.36,5.0,35.9
22.85,65.75,1.0,42.9
15.15,72.05,3.0,56.9
11.83,101.73,1.0,89.9
14.1,64.09,2.0,49.99
24.15,217.15,1.0,193.0
18.65,77.65,1.0,59.0
16.15,72.05,1.0,55.9
9.26,59.16,1.0,49.9
17.3,101.2,2.0,83.9
25.18,124.18,1.0,99.0
19.68,121.68,2.0,102.0
15.56,106.72,2.0,37.8
14.47,68.37,1.0,53.9
16.89,271.69,3.0,254.8
24.22,198.22,8.0,174.0
18.07,87.97,8.0,69.9
15.23,45.22,1.0,29.99
0.0,195.0,8.0,195.0
9.24,79.14,3.0,69.9
11.24,101.14,2.0,89.9
14.52,51.42,5.0,36.9
18.29,77.09,1.0,58.8
15.66,145.56,7.0,129.9
23.85,163.75,1.0,139.9
32.349999999999994,252.0,4.0,93.65
25.81,164.81,2.0,139.0
15.35,100.34,1.0,84.99
16.11,66.51,6.0,50.4
26.67,110.67,6.0,84.0
7.39,57.29,1.0,49.9
13.47,36.37,1.0,22.9
14.1,52.1,5.0,38.0
7.57,51.57,2.0,44.0
16.25,212.15,6.0,195.9
14.03,110.03,3.0,96.0
8.4,36.39,3.0,27.99
36.53,136.52,1.0,99.99
8.29,58.28,2.0,49.99
14.14,94.04,8.0,79.9
17.63,66.63,1.0,49.0
11.75,64.65,1.0,52.9
13.37,59.36,5.0,45.99
18.23,51.83,2.0,33.6
11.99,81.89,8.0,69.9
32.22,224.04,1.0,79.8
14.52,40.52,4.0,26.0
15.1,65.0,4.0,49.9
18.23,36.13,1.0,17.9
19.88,189.78,1.0,169.9
19.63,238.63,1.0,219.0
27.36,179.34,1.0,151.98
20.99,70.89,1.0,49.9
13.58,93.68,1.0,80.1
16.79,36.69,3.0,19.9
33.58,226.76,6.0,79.8
13.47,32.42,1.0,18.95
35.67,60.42,6.0,24.75
22.85,36.32,1.0,13.47
8.88,38.78,1.0,29.9
25.22,80.12,8.0,54.9
7.39,22.19,1.0,14.8
22.13,51.12,1.0,28.99
25.63,70.53,2.0,44.9
15.1,47.0,1.0,31.9
39.18,140.08,6.0,99.0
12.69,42.59,3.0,29.9
8.47,53.37,1.0,44.9
19.07,157.07,1.0,138.0
21.05,80.95,1.0,59.9
14.1,54.09,5.0,39.99
18.23,46.13,4.0,27.9
11.58,150.58,5.0,139.0
10.99,65.89,1.0,54.9
12.13,102.03,1.0,89.9
17.12,76.02,1.0,58.9
14.1,33.0,3.0,18.9
29.83,142.33,2.0,112.5
16.49,59.39,1.0,42.9
15.1,45.09,3.0,29.99
12.69,59.68,1.0,46.99
25.38,246.76,1.0,98.0
14.1,42.09,1.0,27.99
19.44,54.44,1.0,35.0
18.61,90.73,1.0,72.12
23.43,113.42,8.0,89.99
23.06,133.05,1.0,109.99
15.1,40.0,1.0,24.9
16.54,111.04,4.0,38.98
24.93,134.92,1.0,109.99
22.6,127.6,2.0,105.0
12.74,69.73,1.0,56.99
7.78,50.68,1.0,42.9
8.72,48.62,1.0,39.9
14.52,124.42,2.0,109.9
14.29,112.29,1.0,98.0
18.45,68.94,1.0,50.49
23.11,73.01,1.0,49.9
9.34,56.34,4.0,47.0
20.77,119.76,5.0,98.99
17.06,29.96,1.0,12.9
24.96,301.52,1.0,125.8
36.86,135.86,2.0,99.0
8.88,53.88,1.0,45.0
16.74,94.74,2.0,78.0
11.85,31.84,1.0,19.99
7.39,26.29,1.0,18.9
14.68,98.68,2.0,84.0
17.93,114.93,2.0,97.0
22.38,292.28,2.0,269.9
19.53,67.43,3.0,47.9
18.23,36.13,1.0,17.9
20.79,137.39,4.0,116.6
17.67,77.57,1.0,59.9
14.91,284.81,3.0,269.9
8.44,178.43,1.0,169.99
15.69,84.69,4.0,69.0
13.0,72.5,2.0,59.5
18.2,153.2,1.0,135.0
21.22,126.22,2.0,105.0
17.74,87.64,1.0,69.9
19.45,244.45,8.0,225.0
13.52,85.34,4.0,71.82
13.15,98.14,3.0,84.99
20.97,259.87,5.0,238.9
17.63,53.33,1.0,35.7
7.61,57.51,2.0,49.9
11.85,41.75,1.0,29.9
15.17,75.07,1.0,59.9
18.78,191.28,1.0,172.5
15.1,50.09,1.0,34.99
9.06,132.05,1.0,122.99
15.57,82.56,1.0,66.99
14.1,24.1,2.0,10.0
7.78,64.77,3.0,56.99
31.87,151.77,1.0,119.9
31.0,130.0,3.0,99.0
15.1,33.0,1.0,17.9
34.17,86.81,1.0,52.64
16.88,176.87,1.0,159.99
15.3,94.3,1.0,79.0
12.48,31.38,1.0,18.9
7.39,37.38,1.0,29.99
15.1,65.0,1.0,49.9
15.17,74.17,5.0,59.0
12.22,157.21,3.0,144.99
18.68,101.17,6.0,82.49
14.52,24.42,2.0,9.9
7.78,27.68,1.0,19.9
15.91,115.9,2.0,99.99
18.43,65.93,1.0,47.5
18.55,113.55,3.0,95.0
21.67,73.81,3.0,52.14
9.41,94.4,1.0,84.99
16.11,65.01,3.0,48.9
12.23,83.33,1.0,71.1
15.1,45.0,2.0,29.9
23.42,143.32,1.0,119.9
15.46,115.45,6.0,99.99
15.24,85.14,5.0,69.9
14.17,74.07,2.0,59.9
19.53,99.52,1.0,79.99
17.78,38.68,2.0,20.9
8.85,107.85,1.0,99.0
15.56,80.56,8.0,65.0
17.67,77.57,2.0,59.9
18.17,98.16,3.0,79.99
18.02,127.92,2.0,109.9
15.8,115.7,4.0,99.9
12.55,164.55,3.0,152.0
7.78,57.68,1.0,49.9
17.6,67.6,2.0,50.0
9.32,90.5,1.0,81.18
27.62,197.52,1.0,169.9
35.69,305.59,1.0,269.9
12.03,87.93,1.0,75.9
15.1,32.07,1.0,16.97
36.43,146.33,1.0,109.9
12.83,82.73,2.0,69.9
20.57,95.56,1.0,74.99
18.35,53.35,1.0,35.0
34.57,144.47,4.0,109.9
18.29,88.19,1.0,69.9
11.87,64.51,2.0,52.64
38.64,149.24,7.0,35.98
13.25,113.15,1.0,99.9
26.88,293.36,1.0,119.8
18.72,228.62,2.0,209.9
22.62,121.62,1.0,99.0
15.38,105.28,6.0,89.9
9.1,62.79,2.0,53.69
18.44,98.34,1.0,79.9
8.23,148.13,4.0,139.9
7.39,47.29,1.0,39.9
15.1,128.4,4.0,113.3
17.6,210.6,5.0,193.0
16.79,35.69,1.0,18.9
24.96,143.9,1.0,46.99
13.37,53.36,5.0,39.99
9.34,64.24,3.0,54.9
32.36,304.32,1.0,119.8
21.75,201.75,1.0,180.0
10.96,40.95,1.0,29.99
11.85,42.85,1.0,31.0
15.25,254.25,8.0,239.0
10.42,239.42,1.0,229.0
18.45,68.35,2.0,49.9
14.19,77.49,4.0,63.3
30.2,140.28,5.0,39.94
13.15,249.05,8.0,235.9
16.17,74.16,3.0,57.99
17.43,116.43,1.0,99.0
17.76,187.12,1.0,75.8
11.99,82.61,4.0,70.62
34.04,144.01,2.0,109.97
7.39,14.29,1.0,6.9
10.96,45.86,3.0,34.9
13.07,172.97,4.0,159.9
15.23,40.18,1.0,24.95
13.64,102.64,2.0,89.0
15.12,68.02,1.0,52.9
7.78,27.77,2.0,19.99
23.16,143.06,2.0,119.9
9.0,44.0,1.0,35.0
7.88,97.78,5.0,89.9
25.8,158.8,6.0,133.0
16.16,166.98,3.0,150.82
22.26,272.88,2.0,68.69999999999999
28.18,203.18,3.0,175.0
30.56,161.08,3.0,49.98
22.92,51.92,2.0,29.0
15.11,61.01,3.0,45.9
17.67,66.67,1.0,49.0
16.6,137.02,3.0,120.42
16.43,206.33,4.0,189.9
15.17,75.07,6.0,59.9
15.1,28.08,2.0,12.98
13.9,59.87,1.0,45.97
15.45,115.45,1.0,100.0
21.92,183.44,3.0,69.8
17.0,166.9,3.0,149.9
16.6,49.6,2.0,33.0
8.19,72.79,1.0,64.6
29.07,257.74,3.0,99.8
35.94,211.88,1.0,70.0
14.94,184.84,1.0,169.9
23.85,173.75,1.0,149.9
11.85,25.75,1.0,13.9
17.44,142.44,4.0,125.0
29.08,126.07,3.0,96.99
13.43,72.43,7.0,59.0
7.51,43.41,1.0,35.9
15.1,40.0,2.0,24.9
38.81,176.71,2.0,137.9
7.63,116.63,3.0,109.0
12.79,54.59,2.0,41.8
15.29,42.19,1.0,26.9
11.86,69.25,1.0,57.39
19.29,182.29,1.0,163.0
25.7,85.69,2.0,59.99
12.69,62.08,2.0,49.39
38.63,228.53,1.0,189.9
28.9,88.8,8.0,59.9
15.18,77.08,6.0,61.9
15.1,35.0,3.0,19.9
13.75,69.65,1.0,55.9
16.16,73.15,3.0,56.99
12.78,310.28,4.0,279.9
9.94,66.93,1.0,56.99
19.4,49.39,1.0,29.99
17.119999999999997,229.04,1.0,97.4
21.66,138.96,2.0,117.3
28.26,234.12,2.0,88.8
17.8,96.8,1.0,79.0
12.18,151.18,2.0,139.0
10.42,240.41,4.0,229.99
14.1,51.59,4.0,37.49
30.22,204.04,5.0,71.8
16.59,105.59,1.0,89.0
17.9,110.92,1.0,93.02
14.56,234.46,1.0,219.9
7.78,20.76,2.0,12.98
20.98,90.97,3.0,69.99
12.79,42.69,2.0,29.9
13.97,148.97,1.0,135.0
36.7,217.0,1.0,71.8
16.28,91.18,4.0,74.9
16.32,64.22,5.0,47.9
19.5,63.49,3.0,43.99
18.63,67.53,1.0,48.9
17.6,57.59,1.0,39.99
12.79,32.69,1.0,19.9
14.93,310.28,2.0,279.9
23.5,123.49,2.0,99.99
7.39,76.39,1.0,69.0
8.11,38.1,1.0,29.99
22.01,310.28,3.0,279.9
17.94,116.94,8.0,99.0
10.15,69.14,6.0,58.99
8.03,118.35,1.0,110.32
19.68,121.68,1.0,102.0
39.18,93.75,1.0,53.9
16.35,101.35,4.0,85.0
13.57,92.57,2.0,79.0
12.9,92.9,1.0,80.0
31.58,198.3,1.0,166.72
8.35,113.35,1.0,105.0
8.29,33.28,1.0,24.99
12.0,125.0,1.0,113.0
12.49,88.39,1.0,75.9
17.8,96.05,1.0,78.25
18.04,207.49,1.0,189.45
16.25,86.15,1.0,69.9
29.11,130.81,1.0,101.7
7.39,31.38,1.0,23.99
