order_item_count,total_freight_value,total_payment,payment_installments,total_price
1,18.48,72.48,7.0,54.0
1,15.1,65.0,1.0,49.9
1,18.1,140.0,7.0,121.9
1,47.23,147.13,10.0,99.9
1,11.17,91.07,1.0,79.9
1,16.79,22.79,1.0,6.0
1,26.25,551.15,1.0,524.9
1,16.11,46.01,4.0,29.9
2,42.52,262.5,10.0,219.98
5,120.05,3199.5,10.0,519.85
4,50.16,646.16,3.0,596.0
1,17.41,397.31,10.0,379.9
2,23.69,221.38,6.0,87.0
1,18.23,68.13,1.0,49.9
2,28.2,171.2,1.0,57.4
1,7.39,42.11,1.0,34.72
1,23.18,268.08,10.0,244.9
1,22.06,41.96,1.0,19.9
2,25.18,670.36,1.0,310.0
1,60.56,259.56,4.0,199.0
1,9.34,23.33,1.0,13.99
1,19.15,169.14,1.0,149.99
1,13.56,91.36,2.0,77.8
1,9.34,17.24,1.0,7.9
1,19.08,158.98,6.0,139.9
1,19.18,478.18,4.0,459.0
1,12.55,164.55,3.0,152.0
1,14.11,46.1,1.0,31.99
1,16.99,210.99,2.0,194.0
1,17.81,97.71,9.0,79.9
1,18.47,102.47,10.0,84.0
1,7.71,20.61,1.0,12.9
1,58.92,178.9,1.0,119.98
1,27.53,167.53,1.0,140.0
1,34.44,163.44,5.0,129.0
1,73.76,272.76,5.0,199.0
1,9.09,33.99,1.0,24.9
1,16.32,115.32,1.0,99.0
1,11.39,121.39,2.0,110.0
1,15.4,89.88,1.0,74.48
1,20.67,69.67,6.0,49.0
1,70.46,400.36,8.0,329.9
1,15.96,189.21,5.0,173.25
1,25.9,624.9,10.0,599.0
1,22.96,81.96,1.0,59.0
3,42.87,181.79,6.0,502.5
1,22.93,52.92,1.0,29.99
1,17.6,40.59,4.0,22.99
1,17.55,134.15,5.0,116.6
1,8.65,138.65,4.0,130.0
1,7.39,40.29,4.0,32.9
3,26.55,970.65,6.0,297.0
1,8.04,153.04,1.0,145.0
1,41.95,211.85,5.0,169.9
1,58.86,170.43,10.0,111.57
1,54.09,534.74,3.0,480.65
1,19.13,198.13,8.0,179.0
1,21.42,154.32,3.0,132.9
1,9.38,368.38,7.0,359.0
1,16.11,61.01,1.0,44.9
1,15.75,108.25,1.0,92.5
1,17.63,65.13,1.0,47.5
1,17.95,117.85,1.0,99.9
1,8.44,178.34,2.0,169.9
1,8.48,170.08,1.0,161.6
4,55.64,2254.56,5.0,508.0
1,19.07,189.07,4.0,170.0
1,28.28,157.28,2.0,129.0
1,7.4,27.39,2.0,19.99
1,7.74,30.06,1.0,22.32
2,28.16,911.92,4.0,427.8
1,23.23,153.13,1.0,129.9
1,7.87,23.87,1.0,16.0
1,13.27,146.27,3.0,133.0
1,27.87,186.87,3.0,159.0
1,41.05,180.95,10.0,139.9
2,43.02,922.04,10.0,418.0
1,80.98,639.98,10.0,559.0
1,18.41,63.01,1.0,44.6
1,16.7,81.6,3.0,64.9
1,28.5,188.4,2.0,159.9
1,17.6,55.1,1.0,37.5
1,12.43,78.42,1.0,65.99
1,27.22,367.22,10.0,340.0
2,24.86,329.32,1.0,139.8
1,26.67,66.57,1.0,39.9
1,18.23,68.13,1.0,49.9
1,9.27,118.17,2.0,108.9
1,10.85,524.3,7.0,513.45
1,11.85,56.85,5.0,45.0
1,16.23,156.22,7.0,139.99
1,18.11,88.01,8.0,69.9
1,14.32,99.22,1.0,84.9
1,34.43,124.43,3.0,90.0
1,21.15,50.05,5.0,28.9
1,16.36,41.26,1.0,24.9
1,11.85,41.83,1.0,29.98
2,32.2,1824.0,10.0,879.8
1,16.3,236.3,1.0,220.0
1,63.87,327.87,1.0,264.0
1,13.18,133.08,1.0,119.9
1,9.26,64.16,1.0,54.9
1,11.15,61.14,3.0,49.99
1,15.73,155.73,1.0,140.0
1,18.52,147.52,4.0,129.0
1,15.11,60.1,6.0,44.99
2,31.08,1082.16,10.0,510.0
1,14.77,79.76,7.0,64.99
1,43.96,303.86,6.0,259.9
1,20.47,160.37,1.0,139.9
1,18.9,164.8,4.0,145.9
1,16.32,46.02,1.0,29.7
1,12.3,481.3,10.0,469.0
1,17.67,77.57,1.0,59.9
1,17.51,131.51,1.0,114.0
2,36.66,166.46,1.0,129.8
1,13.93,143.83,6.0,129.9
1,8.72,31.71,1.0,22.99
1,15.29,155.29,2.0,140.0
1,16.46,116.36,2.0,99.9
2,41.6,49.8,1.0,58.0
1,11.15,68.64,2.0,57.49
1,64.8,89.29,8.0,24.49
1,7.81,86.8,8.0,78.99
2,20.87,585.72,1.0,271.99
1,11.72,101.72,5.0,90.0
3,16.07,533.3100000000001,1.0,161.7
1,36.85,206.75,9.0,169.9
1,11.85,33.84,3.0,21.99
2,15.88,371.32,1.0,169.78
1,112.43,217.43,3.0,105.0
1,17.84,102.84,4.0,85.0
1,20.85,130.84,4.0,109.99
2,52.54,1314.99,10.0,2577.44
1,17.37,107.27,5.0,89.9
1,27.37,87.27,2.0,59.9
2,25.92,347.04,2.0,147.6
1,9.7,359.6,1.0,349.9
1,16.11,60.61,4.0,44.5
1,24.54,463.54,1.0,439.0
1,12.48,42.38,1.0,29.9
1,21.2,101.1,1.0,79.9
2,30.2,128.0,1.0,33.8
1,14.56,49.56,1.0,35.0
1,16.11,62.01,1.0,45.9
2,38.63,173.16,1.0,47.95
1,0.0,110.0,1.0,110.0
1,33.12,173.02,1.0,139.9
1,16.45,84.45,6.0,68.0
1,38.51,1338.51,4.0,1300.0
1,26.03,195.93,7.0,169.9
1,23.35,92.35,1.0,69.0
1,18.59,164.49,1.0,145.9
1,34.42,123.32,4.0,88.9
1,15.79,35.79,3.0,20.0
1,13.44,73.34,2.0,59.9
1,7.78,36.78,1.0,29.0
1,15.1,44.09,1.0,28.99
2,242.4,380.2,8.0,518.0
2,23.7,151.0,1.0,51.8
1,16.22,226.12,1.0,209.9
1,11.74,51.72,3.0,39.98
5,96.95,1982.25,1.0,299.5
1,28.61,207.61,4.0,179.0
1,18.34,251.69,3.0,233.35
1,15.9,114.9,1.0,99.0
1,15.1,60.1,1.0,45.0
1,15.23,27.0,2.0,11.77
1,15.1,64.0,2.0,48.9
1,14.44,113.44,3.0,99.0
1,14.1,63.1,6.0,49.0
1,16.45,115.45,5.0,99.0
1,18.76,144.76,6.0,126.0
1,13.08,82.98,1.0,69.9
1,7.78,56.78,1.0,49.0
1,17.61,169.61,3.0,152.0
1,18.14,141.13,3.0,122.99
1,24.29,361.98,6.0,337.69
1,14.89,129.79,2.0,114.9
2,27.66,195.32,1.0,70.0
1,11.85,51.84,2.0,39.99
1,13.0,92.9,1.0,79.9
1,26.1,206.09,2.0,179.99
1,92.28,1391.28,10.0,1299.0
1,18.37,57.37,1.0,39.0
1,11.85,49.75,3.0,37.9
1,9.31,89.3,1.0,79.99
1,13.71,58.71,1.0,45.0
1,17.95,117.94,1.0,99.99
1,16.12,86.02,1.0,69.9
1,27.35,116.25,1.0,88.9
1,7.78,17.77,1.0,9.99
5,124.2,1321.0,1.0,140.0
1,8.84,105.94,2.0,97.1
2,53.84,162.78,8.0,108.94
1,15.1,35.0,1.0,19.9
1,14.13,68.12,1.0,53.99
1,58.0,446.0,10.0,388.0
3,53.31,2120.13,1.0,653.4000000000001
2,25.54,194.32,1.0,363.1
1,15.1,45.1,1.0,30.0
1,16.11,55.08,1.0,38.97
1,15.1,44.0,1.0,28.9
3,55.85000000000001,796.92,4.0,209.8
1,25.54,195.54,3.0,170.0
1,26.24,226.24,4.0,200.0
1,14.1,27.75,1.0,13.65
1,19.22,109.12,1.0,89.9
2,42.29,149.56,1.0,32.489999999999995
1,12.08,101.08,3.0,89.0
1,17.38,146.38,4.0,129.0
1,0.0,53.9,1.0,53.9
2,113.84,1325.48,2.0,548.9
1,59.31,234.31,4.0,175.0
1,14.17,74.07,1.0,59.9
1,30.05,589.05,1.0,559.0
1,12.75,101.65,1.0,88.9
2,38.72,361.04,5.0,141.8
1,33.32,158.22,6.0,124.9
1,27.99,175.99,5.0,148.0
1,0.0,106.9,3.0,106.9
1,7.39,19.39,1.0,12.0
1,15.1,50.0,1.0,34.9
1,7.78,77.77,2.0,69.99
1,7.78,57.68,2.0,49.9
1,7.94,36.84,1.0,28.9
1,16.46,135.46,4.0,119.0
1,12.79,51.79,1.0,39.0
1,13.79,408.79,8.0,395.0
2,28.2,128.36,4.0,35.98
1,15.31,94.31,1.0,79.0
2,51.32,322.6,1.0,109.98
1,12.72,67.62,1.0,54.9
1,14.59,74.49,1.0,59.9
1,35.75,97.55,9.0,61.8
1,14.1,48.15,4.0,34.05
1,24.11,243.11,1.0,219.0
1,12.79,24.69,1.0,11.9
1,21.0,98.9,1.0,77.9
1,15.18,75.17,2.0,59.99
1,21.42,154.32,5.0,132.9
1,15.1,43.09,1.0,27.99
1,40.07,194.07,10.0,154.0
1,15.17,75.16,3.0,59.99
1,14.52,39.42,1.0,24.9
1,15.61,93.11,4.0,77.5
1,18.47,103.47,1.0,85.0
1,21.12,111.02,4.0,89.9
1,9.12,119.12,1.0,110.0
1,18.41,318.4,6.0,299.99
1,17.72,227.62,10.0,209.9
1,15.1,28.0,1.0,12.9
1,34.71,184.7,2.0,149.99
1,14.52,49.42,2.0,34.9
1,10.96,29.91,1.0,18.95
1,14.58,133.58,3.0,119.0
1,18.0,142.0,2.0,124.0
2,16.12,185.82,1.0,76.8
1,14.65,314.55,3.0,299.9
1,27.32,80.02,1.0,52.7
1,8.16,136.16,2.0,128.0
1,15.46,115.36,1.0,99.9
2,26.74,25.67,1.0,24.6
2,16.6,277.0,3.0,121.9
1,19.1,399.0,5.0,379.9
1,23.48,151.78,1.0,128.3
1,42.76,122.75,2.0,79.99
1,12.8,32.7,3.0,19.9
1,14.14,174.14,3.0,160.0
1,12.19,112.09,3.0,99.9
1,17.75,137.74,1.0,119.99
1,11.85,61.85,1.0,50.0
2,57.64,354.88,1.0,119.8
1,18.24,38.19,1.0,19.95
1,20.96,100.86,3.0,79.9
1,15.35,82.35,1.0,67.0
1,14.1,43.1,1.0,29.0
1,18.23,68.13,5.0,49.9
1,27.49,194.48,4.0,166.99
1,12.13,102.03,1.0,89.9
1,18.52,153.51,5.0,134.99
1,14.41,108.38,1.0,93.97
1,17.71,79.71,1.0,62.0
1,15.04,150.04,3.0,135.0
1,13.07,103.06,1.0,89.99
1,8.82,53.82,1.0,45.0
1,12.53,201.53,2.0,189.0
1,14.38,104.38,1.0,90.0
1,15.15,72.14,1.0,56.99
1,9.0,186.0,3.0,177.0
1,11.85,21.75,1.0,9.9
1,9.76,144.75,1.0,134.99
1,19.94,119.84,2.0,99.9
1,17.18,123.18,3.0,106.0
1,16.66,75.65,7.0,58.99
1,16.11,55.01,5.0,38.9
20,239.1,308.48,1.0,1303.3
1,47.67,167.67,4.0,120.0
1,13.48,33.38,1.0,19.9
3,41.99,611.67,4.0,161.9
1,25.63,75.53,1.0,49.9
1,17.54,117.53,1.0,99.99
1,15.1,55.0,2.0,39.9
1,37.15,72.05,1.0,34.9
1,17.99,77.89,1.0,59.9
1,43.53,679.43,1.0,635.9
1,21.77,390.77,7.0,369.0
1,26.89,53.79,1.0,26.9
2,25.38,250.36,10.0,99.8
1,15.1,25.7,1.0,10.6
1,27.27,132.27,5.0,105.0
1,27.43,127.33,5.0,99.9
1,18.23,37.13,1.0,18.9
2,44.28,52.04,1.0,59.8
1,14.7,153.7,5.0,139.0
2,16.98,224.02,5.0,95.03
1,17.23,112.22,2.0,94.99
1,19.32,48.82,1.0,29.5
1,14.46,68.45,3.0,53.99
1,17.79,157.78,1.0,139.99
1,17.6,44.79,2.0,27.19
1,17.8,96.8,1.0,79.0
1,13.25,263.15,9.0,249.9
1,23.98,223.97,4.0,199.99
2,46.86,103.33,1.0,159.8
2,37.66,103.73,3.0,169.8
1,34.91,193.91,1.0,159.0
1,15.39,105.29,4.0,89.9
1,14.17,74.16,4.0,59.99
1,14.1,42.09,3.0,27.99
1,145.99,695.99,8.0,550.0
1,18.1,827.1,8.0,809.0
1,22.93,84.92,3.0,61.99
1,25.11,355.01,1.0,329.9
1,21.98,771.88,1.0,749.9
1,7.78,52.78,1.0,45.0
2,32.36,304.32,5.0,119.8
1,13.0,62.0,3.0,49.0
1,8.29,64.28,1.0,55.99
1,16.35,245.35,2.0,229.0
1,16.99,96.26,2.0,79.27
1,17.17,122.07,1.0,104.9
1,12.18,82.08,1.0,69.9
1,15.84,314.84,3.0,299.0
1,9.23,134.13,6.0,124.9
1,17.95,117.85,10.0,99.9
1,7.39,45.39,4.0,38.0
1,22.04,1061.52,6.0,1039.48
2,31.58,91.84,5.0,152.1
1,43.52,202.42,2.0,158.9
1,9.94,58.84,1.0,48.9
1,28.32,525.32,2.0,497.0
1,16.18,76.08,7.0,59.9
1,13.44,62.44,1.0,49.0
1,42.09,201.09,2.0,159.0
2,37.88999999999999,561.58,1.0,242.9
1,13.1,76.1,1.0,63.0
1,19.93,117.93,2.0,98.0
1,16.15,71.15,5.0,55.0
1,29.3,379.2,1.0,349.9
1,33.03,354.02,8.0,320.99
1,17.07,106.87,1.0,89.8
1,27.0,126.9,3.0,99.9
1,13.54,88.34,1.0,74.8
1,8.88,21.85,1.0,12.97
1,15.88,175.87,6.0,159.99
1,8.76,94.66,8.0,85.9
1,36.16,156.16,6.0,120.0
1,23.12,70.37,3.0,47.25
1,11.85,61.8,2.0,49.95
1,17.31,317.21,1.0,299.9
1,19.66,159.65,3.0,139.99
1,20.7,159.7,3.0,139.0
1,17.06,87.06,1.0,70.0
1,17.65,217.64,6.0,199.99
3,90.45,721.26,1.0,149.97
2,26.42,106.21,1.0,186.0
1,16.11,46.01,4.0,29.9
1,7.39,24.36,2.0,16.97
3,42.3,576.0,10.0,149.7
1,42.62,91.62,8.0,49.0
1,14.37,124.27,10.0,109.9
1,13.64,102.64,2.0,89.0
2,32.64,454.88,8.0,194.8
1,16.11,63.01,1.0,46.9
1,28.43,297.43,3.0,269.0
1,20.19,120.09,1.0,99.9
1,17.35,147.35,6.0,130.0
1,7.78,19.78,1.0,12.0
1,17.75,147.65,2.0,129.9
1,12.69,52.68,2.0,39.99
1,11.97,121.96,1.0,109.99
1,19.66,79.56,7.0,59.9
1,12.05,91.05,1.0,79.0
2,17.62,433.2,4.0,198.98
1,17.64,216.64,4.0,199.0
1,17.67,77.57,1.0,59.9
1,22.21,62.2,1.0,39.99
1,23.39,108.29,1.0,84.9
1,18.06,87.06,1.0,69.0
2,28.24,823.88,1.0,383.7000000000001
1,9.05,51.25,1.0,42.2
1,51.83,210.73,2.0,158.9
1,16.67,165.67,1.0,149.0
2,30.46,216.92,8.0,78.0
2,96.24,200.54,10.0,304.84
1,50.26,1172.26,8.0,1122.0
1,18.28,87.18,1.0,68.9
1,18.23,38.13,1.0,19.9
1,26.96,126.86,12.0,99.9
1,18.85,128.85,3.0,110.0
2,65.33999999999999,442.28,4.0,155.8
1,17.53,173.52,4.0,155.99
1,27.13,112.12,11.0,84.99
1,9.34,59.33,1.0,49.99
1,34.21,92.11,4.0,57.9
1,19.22,209.2,1.0,189.98
1,18.23,63.22,1.0,44.99
1,21.72,175.72,3.0,154.0
1,16.32,41.72,2.0,25.4
1,16.25,59.25,1.0,43.0
1,21.68,191.68,3.0,170.0
1,18.23,30.1,3.0,11.87
2,18.68,158.48,3.0,139.8
1,9.25,139.15,1.0,129.9
1,47.01,723.0,3.0,675.99
1,50.63,214.53,3.0,163.9
1,18.31,48.21,1.0,29.9
1,16.45,115.45,1.0,99.0
1,15.1,27.05,2.0,11.95
1,17.93,187.83,3.0,169.9
1,18.29,45.19,2.0,26.9
1,15.79,65.78,1.0,49.99
2,23.07,248.14,1.0,101.0
1,14.52,32.51,1.0,17.99
6,71.1,45.7,3.0,203.1
1,14.1,32.09,1.0,17.99
1,15.1,51.0,1.0,35.9
2,29.1,277.8,1.0,109.8
2,28.2,28.0,1.0,27.8
1,14.44,113.44,2.0,99.0
1,13.65,103.55,3.0,89.9
1,13.37,52.17,1.0,38.8
2,28.4,396.8,10.0,170.0
1,22.77,412.76,5.0,389.99
2,30.19,132.34,1.0,35.98
1,11.48,136.47,1.0,124.99
1,60.58,458.58,1.0,398.0
1,12.93,51.72,5.0,38.79
2,123.16,725.92,1.0,239.8
1,21.15,46.05,1.0,24.9
1,15.1,56.4,1.0,41.3
2,30.96,737.92,1.0,338.0
1,27.07,168.06,4.0,140.99
2,26.74,253.08,3.0,99.8
1,15.23,83.23,1.0,68.0
1,13.44,73.34,3.0,59.9
1,7.78,32.77,1.0,24.99
1,18.3,78.3,1.0,60.0
1,7.48,39.48,1.0,32.0
2,52.88,393.76,10.0,144.0
1,17.23,246.23,6.0,229.0
1,8.94,46.94,1.0,38.0
2,49.32,192.6,1.0,46.98
1,15.28,75.27,4.0,59.99
1,14.1,49.09,1.0,34.99
1,37.21,236.81,2.0,199.6
1,27.3,136.2,10.0,108.9
1,13.5,43.0,1.0,29.5
1,12.43,87.43,1.0,75.0
1,18.54,113.44,10.0,94.9
1,54.17,279.17,1.0,225.0
1,10.21,274.71,3.0,264.5
1,17.13,356.13,4.0,339.0
1,15.6,135.59,1.0,119.99
1,10.96,41.86,1.0,30.9
1,22.38,292.28,5.0,269.9
1,19.54,69.44,1.0,49.9
1,37.9,87.8,1.0,49.9
2,31.94,261.68,1.0,98.9
1,9.58,74.56,1.0,64.98
1,26.55,2026.54,1.0,1999.99
2,49.44,438.84,1.0,169.98
1,16.74,86.73,1.0,69.99
1,18.65,77.65,3.0,59.0
1,13.47,32.42,1.0,18.95
1,8.29,31.28,2.0,22.99
1,14.31,94.21,1.0,79.9
1,11.94,74.94,1.0,63.0
1,9.34,49.33,4.0,39.99
1,12.65,147.55,2.0,134.9
1,17.03,136.93,1.0,119.9
1,11.85,56.85,1.0,45.0
1,13.08,41.07,1.0,27.99
1,63.11,185.22,1.0,122.11
1,16.02,196.01,2.0,179.99
1,19.63,269.63,1.0,250.0
1,18.59,63.54,1.0,44.95
1,16.79,38.69,3.0,21.9
1,16.96,91.86,1.0,74.9
1,9.09,61.99,1.0,52.9
1,18.32,171.32,2.0,153.0
1,26.1,205.75,4.0,179.65
1,16.99,95.98,1.0,78.99
1,15.1,45.0,4.0,29.9
1,17.48,147.37,1.0,129.89
1,8.65,78.64,1.0,69.99
1,15.1,43.09,1.0,27.99
1,16.6,136.5,3.0,119.9
1,15.1,30.1,1.0,15.0
1,18.23,43.22,4.0,24.99
1,34.15,79.05,1.0,44.9
1,17.63,42.62,1.0,24.99
1,9.34,33.24,1.0,23.9
1,14.85,171.85,1.0,157.0
1,8.58,127.48,10.0,118.9
1,7.41,28.51,1.0,21.1
1,15.11,45.01,1.0,29.9
1,23.47,150.46,10.0,126.99
1,7.81,87.71,8.0,79.9
1,32.24,1101.6,10.0,1069.36
2,31.48,442.96,1.0,190.0
2,34.14,428.28,1.0,180.0
1,11.9,69.65,6.0,57.75
2,89.68,615.36,6.0,218.0
1,18.92,178.92,5.0,160.0
1,51.32,169.02,3.0,117.7
1,14.32,99.22,2.0,84.9
1,26.25,116.24,2.0,89.99
1,14.16,73.16,2.0,59.0
1,15.24,85.14,1.0,69.9
1,18.23,32.72,1.0,14.49
1,17.74,87.64,4.0,69.9
1,14.69,89.68,1.0,74.99
1,34.53,138.53,3.0,104.0
1,13.71,56.7,1.0,42.99
1,31.0,65.9,4.0,34.9
1,14.9,119.8,1.0,104.9
2,15.56,57.68,1.0,99.8
1,50.71,170.71,3.0,120.0
1,17.32,100.31,7.0,82.99
2,26.42,103.11,10.0,179.8
1,62.49,312.49,2.0,250.0
1,14.13,68.73,1.0,54.6
1,20.26,404.16,6.0,383.9
1,17.88,107.78,3.0,89.9
3,22.17,327.51,2.0,87.0
1,15.27,403.27,3.0,388.0
1,92.88,742.88,10.0,650.0
1,20.84,643.84,10.0,623.0
1,26.64,126.54,1.0,99.9
1,8.11,64.01,1.0,55.9
1,15.65,93.65,6.0,78.0
2,47.98,503.92,5.0,203.98
1,14.1,43.05,4.0,23.99
1,15.11,61.01,1.0,45.9
1,16.45,115.45,2.0,99.0
1,15.1,45.09,4.0,29.99
1,15.1,51.72,1.0,36.62
1,19.57,260.57,1.0,241.0
1,21.72,221.42,7.0,199.7
1,9.1,58.99,1.0,49.89
1,13.75,168.75,8.0,155.0
1,14.52,27.51,1.0,12.99
1,13.96,145.95,2.0,131.99
1,15.27,90.17,2.0,74.9
7,374.36,263.47,3.0,1469.93
2,30.6,175.72,1.0,57.26
11,198.0,227.9,1.0,2308.9
1,19.88,269.87,10.0,249.99
1,38.46,438.45,10.0,399.99
1,38.71,523.71,10.0,485.0
1,15.23,28.88,1.0,13.65
1,12.8,32.7,1.0,19.9
1,15.1,61.09,1.0,45.99
2,30.2,172.0,1.0,55.8
1,17.44,187.34,1.0,169.9
2,36.18,137.44,1.0,238.7
1,12.71,95.61,8.0,82.9
1,10.96,25.85,1.0,14.89
1,23.37,173.27,2.0,149.9
2,34.78,769.16,10.0,349.79999999999995
2,14.78,113.56,1.0,42.0
1,11.85,36.35,1.0,24.5
1,16.95,116.94,2.0,99.99
1,12.69,62.08,3.0,49.39
1,19.86,108.86,1.0,89.0
1,16.05,45.95,1.0,29.9
1,18.85,128.85,2.0,110.0
1,73.14,1963.14,10.0,1890.0
1,28.35,228.34,1.0,199.99
1,9.27,47.67,1.0,38.4
1,12.47,36.42,1.0,23.95
1,7.88,97.78,1.0,89.9
1,16.35,101.34,4.0,84.99
1,14.14,69.04,2.0,54.9
1,113.01,612.01,1.0,499.0
3,45.93,45.31,1.0,90.0
2,46.22,392.44,2.0,150.0
1,19.53,68.43,1.0,48.9
1,20.85,130.84,9.0,109.99
1,16.4,31.35,1.0,14.95
1,24.63,64.63,6.0,40.0
1,18.98,175.98,1.0,157.0
1,9.09,35.99,1.0,26.9
1,18.32,42.65,1.0,24.33
1,17.42,362.41,8.0,344.99
1,18.22,157.22,1.0,139.0
1,15.66,145.66,7.0,130.0
1,20.77,119.76,1.0,98.99
1,15.56,65.55,3.0,49.99
1,17.06,67.05,4.0,49.99
1,11.73,86.72,3.0,74.99
1,33.32,94.31,1.0,60.99
1,17.91,111.91,2.0,94.0
1,45.71,224.71,4.0,179.0
1,17.76,206.76,4.0,189.0
1,12.8,78.7,6.0,65.9
1,16.05,50.05,1.0,34.0
1,17.23,272.23,4.0,255.0
1,19.38,274.38,3.0,255.0
1,18.38,90.38,1.0,72.0
1,37.32,827.32,10.0,790.0
2,39.68,648.68,1.0,284.66
1,7.39,32.38,1.0,24.99
1,15.27,90.17,1.0,74.9
1,18.58,118.58,2.0,100.0
1,16.05,45.05,4.0,29.0
1,21.44,156.44,5.0,135.0
1,16.48,406.48,10.0,390.0
1,26.24,163.24,6.0,137.0
1,13.43,72.42,1.0,58.99
2,98.3,796.36,1.0,299.88
1,14.52,44.42,1.0,29.9
5,76.85,53.870000000000005,1.0,192.5
1,11.88,81.78,1.0,69.9
1,7.78,20.77,2.0,12.99
1,15.52,75.42,1.0,59.9
1,20.8,40.79,4.0,19.99
1,9.02,188.51,1.0,179.49
2,30.3,288.56,2.0,113.98
1,11.85,31.75,1.0,19.9
1,16.11,53.11,1.0,37.0
1,16.5,266.49,3.0,249.99
1,19.16,649.15,1.0,629.99
1,10.14,199.14,8.0,189.0
1,22.95,112.94,8.0,89.99
1,13.6,313.5,10.0,299.9
3,68.64,925.83,1.0,239.97
1,11.85,27.75,2.0,15.9
1,12.7,77.7,3.0,65.0
1,42.38,61.28,6.0,18.9
1,12.69,61.59,6.0,48.9
1,7.82,87.38,1.0,79.56
1,11.9,126.8,6.0,114.9
1,17.86,247.85,3.0,229.99
1,18.23,65.88,1.0,47.65
1,15.11,21.01,1.0,5.9
1,15.98,125.88,4.0,109.9
3,53.82000000000001,1925.46,10.0,588.0
1,59.11,189.01,1.0,129.9
1,13.71,53.7,5.0,39.99
1,17.05,131.95,1.0,114.9
1,34.2,154.19,4.0,119.99
1,16.84,101.83,2.0,84.99
1,16.0,115.9,1.0,99.9
2,25.92,306.24,1.0,127.2
1,26.37,181.81,7.0,155.44
1,16.77,99.77,1.0,83.0
1,44.27,143.27,1.0,99.0
1,27.67,172.57,1.0,144.9
1,104.98,363.98,1.0,259.0
1,13.47,123.37,2.0,109.9
1,15.86,95.76,3.0,79.9
1,16.33,68.32,1.0,51.99
1,40.4,250.4,1.0,210.0
1,17.03,217.02,2.0,199.99
1,18.28,317.28,2.0,299.0
1,14.1,64.0,1.0,49.9
1,20.07,103.01,1.0,82.94
1,13.56,83.46,5.0,69.9
1,8.72,18.69,1.0,9.97
1,8.11,57.11,1.0,49.0
1,17.99,44.99,2.0,27.0
1,13.67,157.47,5.0,143.8
1,7.78,55.69,1.0,47.91
1,25.26,85.25,3.0,59.99
1,13.92,103.91,2.0,89.99
1,32.07,221.07,5.0,189.0
1,13.08,88.08,1.0,75.0
2,34.24,348.44,2.0,139.98
1,23.58,166.48,2.0,142.9
1,19.94,119.93,2.0,99.99
2,16.91,461.62,6.0,213.9
1,39.65,237.15,3.0,197.5
1,17.51,127.41,7.0,109.9
1,25.63,45.53,3.0,19.9
2,32.22,62.11,1.0,92.0
1,26.25,116.24,2.0,89.99
1,15.05,200.04,1.0,184.99
1,24.72,280.72,1.0,256.0
1,14.1,44.6,1.0,30.5
1,17.95,117.94,1.0,99.99
1,14.17,74.07,1.0,59.9
5,62.52,1852.55,10.0,307.98
1,18.0,79.0,1.0,61.0
1,12.69,57.59,5.0,44.9
1,16.11,36.9,1.0,20.79
1,21.13,144.12,2.0,122.99
1,8.72,19.62,1.0,10.9
1,15.1,34.0,1.0,18.9
1,16.59,105.69,1.0,89.1
1,15.18,77.08,6.0,61.9
1,16.11,24.11,1.0,8.0
1,10.96,60.86,1.0,49.9
2,68.8,120.3,2.0,171.8
1,19.95,159.93,3.0,139.98
1,16.15,166.14,3.0,149.99
1,18.45,68.94,1.0,50.49
1,15.62,140.61,7.0,124.99
1,15.44,64.44,1.0,49.0
1,18.36,98.35,2.0,79.99
1,8.42,44.82,2.0,36.4
2,30.19,182.16,1.0,60.89
1,51.13,231.12,1.0,179.99
1,18.91,114.19,2.0,95.28
1,15.92,84.82,1.0,68.9
1,16.79,66.78,5.0,49.99
2,69.28,4534.56,10.0,2198.0
1,15.44,45.34,4.0,29.9
2,18.68,176.96,2.0,69.8
1,8.65,78.64,1.0,69.99
1,9.34,47.34,2.0,38.0
1,10.66,46.56,1.0,35.9
1,17.13,77.03,1.0,59.9
2,30.46,156.88,1.0,47.98
1,9.71,89.61,2.0,79.9
1,36.71,186.7,3.0,149.99
2,29.7,699.4,8.0,320.0
1,13.64,199.63,4.0,185.99
1,12.48,32.38,1.0,19.9
1,13.71,52.71,1.0,39.0
1,16.18,76.08,1.0,59.9
2,35.2,230.4,1.0,80.0
1,16.01,195.91,1.0,179.9
1,16.79,35.69,1.0,18.9
1,16.6,36.59,2.0,19.99
1,21.68,191.67,6.0,169.99
1,7.39,46.19,4.0,38.8
1,15.1,45.08,1.0,29.98
1,18.23,46.13,1.0,27.9
1,15.56,57.56,5.0,42.0
1,12.48,51.38,1.0,38.9
1,14.7,344.7,10.0,330.0
1,11.92,71.82,1.0,59.9
1,75.53,1025.52,8.0,949.99
1,19.59,44.49,1.0,24.9
1,14.87,114.77,2.0,99.9
1,17.63,43.53,2.0,25.9
1,22.15,101.05,1.0,78.9
2,33.72,307.04,1.0,119.8
1,39.79,138.79,8.0,99.0
1,12.13,102.03,8.0,89.9
1,15.1,56.66,1.0,41.56
1,19.32,43.32,1.0,24.0
1,26.7,913.7,1.0,887.0
1,17.6,65.6,1.0,48.0
1,9.21,74.21,1.0,65.0
2,33.4,326.4,5.0,129.8
1,19.88,608.88,10.0,589.0
1,16.05,65.85,6.0,49.8
1,16.14,215.14,10.0,199.0
